filename,speech_name,noise_name,realization,SNR
F200607_VACUUM0_20,F200607,VACUUM,0,20.0
F200607_VACUUM0_inf,F200607,VACUUM,0,inf
F200607_VACUUM1_-20,F200607,VACUUM,1,-20.0
F200607_VACUUM1_-10,F200607,VACUUM,1,-10.0
F200607_VACUUM1_-5,F200607,VACUUM,1,-5.0
F200607_VACUUM1_0,F200607,VACUUM,1,0.0
F200607_VACUUM1_5,F200607,VACUUM,1,5.0
F200607_VACUUM1_10,F200607,VACUUM,1,10.0
F200607_VACUUM1_20,F200607,VACUUM,1,20.0
F200607_VACUUM1_inf,F200607,VACUUM,1,inf
F200607_VACUUM2_-20,F200607,VACUUM,2,-20.0
F200607_VACUUM2_-10,F200607,VACUUM,2,-10.0
F200607_VACUUM2_-5,F200607,VACUUM,2,-5.0
F200607_VACUUM2_0,F200607,VACUUM,2,0.0
F200607_VACUUM2_5,F200607,VACUUM,2,5.0
F200607_VACUUM2_10,F200607,VACUUM,2,10.0
F200607_VACUUM2_20,F200607,VACUUM,2,20.0
F200607_VACUUM2_inf,F200607,VACUUM,2,inf
F200607_VACUUM3_-20,F200607,VACUUM,3,-20.0
F200607_VACUUM3_-10,F200607,VACUUM,3,-10.0
F200607_VACUUM3_-5,F200607,VACUUM,3,-5.0
F200607_VACUUM3_0,F200607,VACUUM,3,0.0
F200607_VACUUM3_5,F200607,VACUUM,3,5.0
F200607_VACUUM3_10,F200607,VACUUM,3,10.0
F200607_VACUUM3_20,F200607,VACUUM,3,20.0
F200607_VACUUM3_inf,F200607,VACUUM,3,inf
F200607_VACUUM4_-20,F200607,VACUUM,4,-20.0
F200607_VACUUM4_-10,F200607,VACUUM,4,-10.0
F200607_VACUUM4_-5,F200607,VACUUM,4,-5.0
F200607_VACUUM4_0,F200607,VACUUM,4,0.0
F200607_VACUUM4_5,F200607,VACUUM,4,5.0
F200607_VACUUM4_10,F200607,VACUUM,4,10.0
F200607_VACUUM4_20,F200607,VACUUM,4,20.0
F200607_VACUUM4_inf,F200607,VACUUM,4,inf
F200607_WASHING0_-20,F200607,WASHING,0,-20.0
F200607_WASHING0_-10,F200607,WASHING,0,-10.0
F200607_WASHING0_-5,F200607,WASHING,0,-5.0
F200607_WASHING0_0,F200607,WASHING,0,0.0
F200607_WASHING0_5,F200607,WASHING,0,5.0
F200607_WASHING0_10,F200607,WASHING,0,10.0
F200607_WASHING0_20,F200607,WASHING,0,20.0
F200607_WASHING0_inf,F200607,WASHING,0,inf
F200607_WASHING1_-20,F200607,WASHING,1,-20.0
F200607_WASHING1_-10,F200607,WASHING,1,-10.0
F200607_WASHING1_-5,F200607,WASHING,1,-5.0
F200607_WASHING1_0,F200607,WASHING,1,0.0
F200607_WASHING1_5,F200607,WASHING,1,5.0
F200607_WASHING1_10,F200607,WASHING,1,10.0
F200607_WASHING1_20,F200607,WASHING,1,20.0
F200607_WASHING1_inf,F200607,WASHING,1,inf
F200607_WASHING2_-20,F200607,WASHING,2,-20.0
F200607_WASHING2_-10,F200607,WASHING,2,-10.0
F200607_WASHING2_-5,F200607,WASHING,2,-5.0
F200607_WASHING2_0,F200607,WASHING,2,0.0
F200607_WASHING2_5,F200607,WASHING,2,5.0
F200607_WASHING2_10,F200607,WASHING,2,10.0
F200607_WASHING2_20,F200607,WASHING,2,20.0
F200607_WASHING2_inf,F200607,WASHING,2,inf
F200607_WASHING3_-20,F200607,WASHING,3,-20.0
F200607_WASHING3_-10,F200607,WASHING,3,-10.0
F200607_WASHING3_-5,F200607,WASHING,3,-5.0
F200607_WASHING3_0,F200607,WASHING,3,0.0
F200607_WASHING3_5,F200607,WASHING,3,5.0
F200607_WASHING3_10,F200607,WASHING,3,10.0
F200607_WASHING3_20,F200607,WASHING,3,20.0
F200607_WASHING3_inf,F200607,WASHING,3,inf
F200607_WASHING4_-20,F200607,WASHING,4,-20.0
F200607_WASHING4_-10,F200607,WASHING,4,-10.0
F200607_WASHING4_-5,F200607,WASHING,4,-5.0
F200607_WASHING4_0,F200607,WASHING,4,0.0
F200607_WASHING4_5,F200607,WASHING,4,5.0
F200607_WASHING4_10,F200607,WASHING,4,10.0
F200607_WASHING4_20,F200607,WASHING,4,20.0
F200607_WASHING4_inf,F200607,WASHING,4,inf
F200608_SNOW0_-20,F200608,SNOW,0,-20.0
F200608_SNOW0_-10,F200608,SNOW,0,-10.0
F200608_SNOW0_-5,F200608,SNOW,0,-5.0
F200608_SNOW0_0,F200608,SNOW,0,0.0
F200608_SNOW0_5,F200608,SNOW,0,5.0
F200608_SNOW0_10,F200608,SNOW,0,10.0
F200608_SNOW0_20,F200608,SNOW,0,20.0
F200608_SNOW0_inf,F200608,SNOW,0,inf
F200608_SNOW1_-20,F200608,SNOW,1,-20.0
F200608_SNOW1_-10,F200608,SNOW,1,-10.0
F200608_SNOW1_-5,F200608,SNOW,1,-5.0
F200608_SNOW1_0,F200608,SNOW,1,0.0
F200608_SNOW1_5,F200608,SNOW,1,5.0
F200608_SNOW1_10,F200608,SNOW,1,10.0
F200608_SNOW1_20,F200608,SNOW,1,20.0
F200608_SNOW1_inf,F200608,SNOW,1,inf
F200608_SNOW2_-20,F200608,SNOW,2,-20.0
F200608_SNOW2_-10,F200608,SNOW,2,-10.0
F200608_SNOW2_-5,F200608,SNOW,2,-5.0
F200608_SNOW2_0,F200608,SNOW,2,0.0
F200608_SNOW2_5,F200608,SNOW,2,5.0
F200608_SNOW2_10,F200608,SNOW,2,10.0
F200608_SNOW2_20,F200608,SNOW,2,20.0
F200608_SNOW2_inf,F200608,SNOW,2,inf
F200608_SNOW3_-20,F200608,SNOW,3,-20.0
F200608_SNOW3_-10,F200608,SNOW,3,-10.0
F200608_SNOW3_-5,F200608,SNOW,3,-5.0
F200608_SNOW3_0,F200608,SNOW,3,0.0
F200608_SNOW3_5,F200608,SNOW,3,5.0
F200608_SNOW3_10,F200608,SNOW,3,10.0
F200608_SNOW3_20,F200608,SNOW,3,20.0
F200608_SNOW3_inf,F200608,SNOW,3,inf
F200608_SNOW4_-20,F200608,SNOW,4,-20.0
F200608_SNOW4_-10,F200608,SNOW,4,-10.0
F200608_SNOW4_-5,F200608,SNOW,4,-5.0
F200608_SNOW4_0,F200608,SNOW,4,0.0
F200608_SNOW4_5,F200608,SNOW,4,5.0
F200608_SNOW4_10,F200608,SNOW,4,10.0
F200608_SNOW4_20,F200608,SNOW,4,20.0
F200608_SNOW4_inf,F200608,SNOW,4,inf
F200608_VACUUM0_-20,F200608,VACUUM,0,-20.0
F200608_VACUUM0_-10,F200608,VACUUM,0,-10.0
F200608_VACUUM0_-5,F200608,VACUUM,0,-5.0
F200608_VACUUM0_0,F200608,VACUUM,0,0.0
F200608_VACUUM0_5,F200608,VACUUM,0,5.0
F200608_VACUUM0_10,F200608,VACUUM,0,10.0
F200608_VACUUM0_20,F200608,VACUUM,0,20.0
F200608_VACUUM0_inf,F200608,VACUUM,0,inf
F200608_VACUUM1_-20,F200608,VACUUM,1,-20.0
F200608_VACUUM1_-10,F200608,VACUUM,1,-10.0
F200608_VACUUM1_-5,F200608,VACUUM,1,-5.0
F200608_VACUUM1_0,F200608,VACUUM,1,0.0
F200608_VACUUM1_5,F200608,VACUUM,1,5.0
F200608_VACUUM1_10,F200608,VACUUM,1,10.0
F200608_VACUUM1_20,F200608,VACUUM,1,20.0
F200608_VACUUM1_inf,F200608,VACUUM,1,inf
F200608_VACUUM2_-20,F200608,VACUUM,2,-20.0
F200608_VACUUM2_-10,F200608,VACUUM,2,-10.0
F200608_VACUUM2_-5,F200608,VACUUM,2,-5.0
F200608_VACUUM2_0,F200608,VACUUM,2,0.0
F200608_VACUUM2_5,F200608,VACUUM,2,5.0
F200608_VACUUM2_10,F200608,VACUUM,2,10.0
F200608_VACUUM2_20,F200608,VACUUM,2,20.0
F200608_VACUUM2_inf,F200608,VACUUM,2,inf
F200608_VACUUM3_-20,F200608,VACUUM,3,-20.0
F200608_VACUUM3_-10,F200608,VACUUM,3,-10.0
F200608_VACUUM3_-5,F200608,VACUUM,3,-5.0
F200608_VACUUM3_0,F200608,VACUUM,3,0.0
F200608_VACUUM3_5,F200608,VACUUM,3,5.0
F200608_VACUUM3_10,F200608,VACUUM,3,10.0
F200608_VACUUM3_20,F200608,VACUUM,3,20.0
F200608_VACUUM3_inf,F200608,VACUUM,3,inf
F200608_VACUUM4_-20,F200608,VACUUM,4,-20.0
F200608_VACUUM4_-10,F200608,VACUUM,4,-10.0
F200608_VACUUM4_-5,F200608,VACUUM,4,-5.0
F200608_VACUUM4_0,F200608,VACUUM,4,0.0
F200608_VACUUM4_5,F200608,VACUUM,4,5.0
F200608_VACUUM4_10,F200608,VACUUM,4,10.0
F200608_VACUUM4_20,F200608,VACUUM,4,20.0
F200608_VACUUM4_inf,F200608,VACUUM,4,inf
F200608_WASHING0_-20,F200608,WASHING,0,-20.0
F200608_WASHING0_-10,F200608,WASHING,0,-10.0
F200608_WASHING0_-5,F200608,WASHING,0,-5.0
F200608_WASHING0_0,F200608,WASHING,0,0.0
F200608_WASHING0_5,F200608,WASHING,0,5.0
F200608_WASHING0_10,F200608,WASHING,0,10.0
F200608_WASHING0_20,F200608,WASHING,0,20.0
F200608_WASHING0_inf,F200608,WASHING,0,inf
F200608_WASHING1_-20,F200608,WASHING,1,-20.0
F200608_WASHING1_-10,F200608,WASHING,1,-10.0
F200608_WASHING1_-5,F200608,WASHING,1,-5.0
F200608_WASHING1_0,F200608,WASHING,1,0.0
F200608_WASHING1_5,F200608,WASHING,1,5.0
F200608_WASHING1_10,F200608,WASHING,1,10.0
F200608_WASHING1_20,F200608,WASHING,1,20.0
F200608_WASHING1_inf,F200608,WASHING,1,inf
F200608_WASHING2_-20,F200608,WASHING,2,-20.0
F200608_WASHING2_-10,F200608,WASHING,2,-10.0
F200608_WASHING2_-5,F200608,WASHING,2,-5.0
F200608_WASHING2_0,F200608,WASHING,2,0.0
F200608_WASHING2_5,F200608,WASHING,2,5.0
F200608_WASHING2_10,F200608,WASHING,2,10.0
F200608_WASHING2_20,F200608,WASHING,2,20.0
F200608_WASHING2_inf,F200608,WASHING,2,inf
F200608_WASHING3_-20,F200608,WASHING,3,-20.0
F200608_WASHING3_-10,F200608,WASHING,3,-10.0
F200608_WASHING3_-5,F200608,WASHING,3,-5.0
F200608_WASHING3_0,F200608,WASHING,3,0.0
F200608_WASHING3_5,F200608,WASHING,3,5.0
F200608_WASHING3_10,F200608,WASHING,3,10.0
F200608_WASHING3_20,F200608,WASHING,3,20.0
F200608_WASHING3_inf,F200608,WASHING,3,inf
F200608_WASHING4_-20,F200608,WASHING,4,-20.0
F200608_WASHING4_-10,F200608,WASHING,4,-10.0
F200608_WASHING4_-5,F200608,WASHING,4,-5.0
F200608_WASHING4_0,F200608,WASHING,4,0.0
F200608_WASHING4_5,F200608,WASHING,4,5.0
F200608_WASHING4_10,F200608,WASHING,4,10.0
F200608_WASHING4_20,F200608,WASHING,4,20.0
F200608_WASHING4_inf,F200608,WASHING,4,inf
F200609_SNOW0_-20,F200609,SNOW,0,-20.0
F200609_SNOW0_-10,F200609,SNOW,0,-10.0
F200609_SNOW0_-5,F200609,SNOW,0,-5.0
F200609_SNOW0_0,F200609,SNOW,0,0.0
F200609_SNOW0_5,F200609,SNOW,0,5.0
F200609_SNOW0_10,F200609,SNOW,0,10.0
F200609_SNOW0_20,F200609,SNOW,0,20.0
F200609_SNOW0_inf,F200609,SNOW,0,inf
F200609_SNOW1_-20,F200609,SNOW,1,-20.0
F200609_SNOW1_-10,F200609,SNOW,1,-10.0
F200609_SNOW1_-5,F200609,SNOW,1,-5.0
F200609_SNOW1_0,F200609,SNOW,1,0.0
F200609_SNOW1_5,F200609,SNOW,1,5.0
F200609_SNOW1_10,F200609,SNOW,1,10.0
F200609_SNOW1_20,F200609,SNOW,1,20.0
F200609_SNOW1_inf,F200609,SNOW,1,inf
F200609_SNOW2_-20,F200609,SNOW,2,-20.0
F200609_SNOW2_-10,F200609,SNOW,2,-10.0
F200609_SNOW2_-5,F200609,SNOW,2,-5.0
F200609_SNOW2_0,F200609,SNOW,2,0.0
F200609_SNOW2_5,F200609,SNOW,2,5.0
F200609_SNOW2_10,F200609,SNOW,2,10.0
F200609_SNOW2_20,F200609,SNOW,2,20.0
F200609_SNOW2_inf,F200609,SNOW,2,inf
F200609_SNOW3_-20,F200609,SNOW,3,-20.0
F200609_SNOW3_-10,F200609,SNOW,3,-10.0
F200609_SNOW3_-5,F200609,SNOW,3,-5.0
F200609_SNOW3_0,F200609,SNOW,3,0.0
F200609_SNOW3_5,F200609,SNOW,3,5.0
F200609_SNOW3_10,F200609,SNOW,3,10.0
F200609_SNOW3_20,F200609,SNOW,3,20.0
F200609_SNOW3_inf,F200609,SNOW,3,inf
F200609_SNOW4_-20,F200609,SNOW,4,-20.0
F200609_SNOW4_-10,F200609,SNOW,4,-10.0
F200609_SNOW4_-5,F200609,SNOW,4,-5.0
F200609_SNOW4_0,F200609,SNOW,4,0.0
F200609_SNOW4_5,F200609,SNOW,4,5.0
F200609_SNOW4_10,F200609,SNOW,4,10.0
F200609_SNOW4_20,F200609,SNOW,4,20.0
F200609_SNOW4_inf,F200609,SNOW,4,inf
F200609_VACUUM0_-20,F200609,VACUUM,0,-20.0
F200609_VACUUM0_-10,F200609,VACUUM,0,-10.0
F200609_VACUUM0_-5,F200609,VACUUM,0,-5.0
F200609_VACUUM0_0,F200609,VACUUM,0,0.0
F200609_VACUUM0_5,F200609,VACUUM,0,5.0
F200609_VACUUM0_10,F200609,VACUUM,0,10.0
F200609_VACUUM0_20,F200609,VACUUM,0,20.0
F200609_VACUUM0_inf,F200609,VACUUM,0,inf
F200609_VACUUM1_-20,F200609,VACUUM,1,-20.0
F200609_VACUUM1_-10,F200609,VACUUM,1,-10.0
F200609_VACUUM1_-5,F200609,VACUUM,1,-5.0
F200609_VACUUM1_0,F200609,VACUUM,1,0.0
F200609_VACUUM1_5,F200609,VACUUM,1,5.0
F200609_VACUUM1_10,F200609,VACUUM,1,10.0
F200609_VACUUM1_20,F200609,VACUUM,1,20.0
F200609_VACUUM1_inf,F200609,VACUUM,1,inf
F200609_VACUUM2_-20,F200609,VACUUM,2,-20.0
F200609_VACUUM2_-10,F200609,VACUUM,2,-10.0
F200609_VACUUM2_-5,F200609,VACUUM,2,-5.0
F200609_VACUUM2_0,F200609,VACUUM,2,0.0
F200609_VACUUM2_5,F200609,VACUUM,2,5.0
F200609_VACUUM2_10,F200609,VACUUM,2,10.0
F200609_VACUUM2_20,F200609,VACUUM,2,20.0
F200609_VACUUM2_inf,F200609,VACUUM,2,inf
F200609_VACUUM3_-20,F200609,VACUUM,3,-20.0
F200609_VACUUM3_-10,F200609,VACUUM,3,-10.0
F200609_VACUUM3_-5,F200609,VACUUM,3,-5.0
F200609_VACUUM3_0,F200609,VACUUM,3,0.0
F200609_VACUUM3_5,F200609,VACUUM,3,5.0
F200609_VACUUM3_10,F200609,VACUUM,3,10.0
F200609_VACUUM3_20,F200609,VACUUM,3,20.0
F200609_VACUUM3_inf,F200609,VACUUM,3,inf
F200609_VACUUM4_-20,F200609,VACUUM,4,-20.0
F200609_VACUUM4_-10,F200609,VACUUM,4,-10.0
F200609_VACUUM4_-5,F200609,VACUUM,4,-5.0
F200609_VACUUM4_0,F200609,VACUUM,4,0.0
F200609_VACUUM4_5,F200609,VACUUM,4,5.0
F200609_VACUUM4_10,F200609,VACUUM,4,10.0
F200609_VACUUM4_20,F200609,VACUUM,4,20.0
F200609_VACUUM4_inf,F200609,VACUUM,4,inf
F200609_WASHING0_-20,F200609,WASHING,0,-20.0
F200609_WASHING0_-10,F200609,WASHING,0,-10.0
F200609_WASHING0_-5,F200609,WASHING,0,-5.0
F200609_WASHING0_0,F200609,WASHING,0,0.0
F200609_WASHING0_5,F200609,WASHING,0,5.0
F200609_WASHING0_10,F200609,WASHING,0,10.0
F200609_WASHING0_20,F200609,WASHING,0,20.0
F200609_WASHING0_inf,F200609,WASHING,0,inf
F200609_WASHING1_-20,F200609,WASHING,1,-20.0
F200609_WASHING1_-10,F200609,WASHING,1,-10.0
F200609_WASHING1_-5,F200609,WASHING,1,-5.0
F200609_WASHING1_0,F200609,WASHING,1,0.0
F200609_WASHING1_5,F200609,WASHING,1,5.0
F200609_WASHING1_10,F200609,WASHING,1,10.0
F200609_WASHING1_20,F200609,WASHING,1,20.0
F200609_WASHING1_inf,F200609,WASHING,1,inf
F200609_WASHING2_-20,F200609,WASHING,2,-20.0
F200609_WASHING2_-10,F200609,WASHING,2,-10.0
F200609_WASHING2_-5,F200609,WASHING,2,-5.0
F200609_WASHING2_0,F200609,WASHING,2,0.0
F200609_WASHING2_5,F200609,WASHING,2,5.0
F200609_WASHING2_10,F200609,WASHING,2,10.0
F200609_WASHING2_20,F200609,WASHING,2,20.0
F200609_WASHING2_inf,F200609,WASHING,2,inf
F200609_WASHING3_-20,F200609,WASHING,3,-20.0
F200609_WASHING3_-10,F200609,WASHING,3,-10.0
F200609_WASHING3_-5,F200609,WASHING,3,-5.0
F200609_WASHING3_0,F200609,WASHING,3,0.0
F200609_WASHING3_5,F200609,WASHING,3,5.0
F200609_WASHING3_10,F200609,WASHING,3,10.0
F200609_WASHING3_20,F200609,WASHING,3,20.0
F200609_WASHING3_inf,F200609,WASHING,3,inf
F200609_WASHING4_-20,F200609,WASHING,4,-20.0
F200609_WASHING4_-10,F200609,WASHING,4,-10.0
F200609_WASHING4_-5,F200609,WASHING,4,-5.0
F200609_WASHING4_0,F200609,WASHING,4,0.0
F200609_WASHING4_5,F200609,WASHING,4,5.0
F200609_WASHING4_10,F200609,WASHING,4,10.0
F200609_WASHING4_20,F200609,WASHING,4,20.0
F200609_WASHING4_inf,F200609,WASHING,4,inf
F200610_SNOW0_-20,F200610,SNOW,0,-20.0
F200610_SNOW0_-10,F200610,SNOW,0,-10.0
F200610_SNOW0_-5,F200610,SNOW,0,-5.0
F200610_SNOW0_0,F200610,SNOW,0,0.0
F200610_SNOW0_5,F200610,SNOW,0,5.0
F200610_SNOW0_10,F200610,SNOW,0,10.0
F200610_SNOW0_20,F200610,SNOW,0,20.0
F200610_SNOW0_inf,F200610,SNOW,0,inf
F200610_SNOW1_-20,F200610,SNOW,1,-20.0
F200610_SNOW1_-10,F200610,SNOW,1,-10.0
F200610_SNOW1_-5,F200610,SNOW,1,-5.0
F200610_SNOW1_0,F200610,SNOW,1,0.0
F200610_SNOW1_5,F200610,SNOW,1,5.0
F200610_SNOW1_10,F200610,SNOW,1,10.0
F200610_SNOW1_20,F200610,SNOW,1,20.0
F200610_SNOW1_inf,F200610,SNOW,1,inf
F200610_SNOW2_-20,F200610,SNOW,2,-20.0
F200610_SNOW2_-10,F200610,SNOW,2,-10.0
F200610_SNOW2_-5,F200610,SNOW,2,-5.0
F200610_SNOW2_0,F200610,SNOW,2,0.0
F200610_SNOW2_5,F200610,SNOW,2,5.0
F200610_SNOW2_10,F200610,SNOW,2,10.0
F200610_SNOW2_20,F200610,SNOW,2,20.0
F200610_SNOW2_inf,F200610,SNOW,2,inf
F200610_SNOW3_-20,F200610,SNOW,3,-20.0
F200610_SNOW3_-10,F200610,SNOW,3,-10.0
F200610_SNOW3_-5,F200610,SNOW,3,-5.0
F200610_SNOW3_0,F200610,SNOW,3,0.0
F200610_SNOW3_5,F200610,SNOW,3,5.0
F200610_SNOW3_10,F200610,SNOW,3,10.0
F200610_SNOW3_20,F200610,SNOW,3,20.0
F200610_SNOW3_inf,F200610,SNOW,3,inf
F200610_SNOW4_-20,F200610,SNOW,4,-20.0
F200610_SNOW4_-10,F200610,SNOW,4,-10.0
F200610_SNOW4_-5,F200610,SNOW,4,-5.0
F200610_SNOW4_0,F200610,SNOW,4,0.0
F200610_SNOW4_5,F200610,SNOW,4,5.0
F200610_SNOW4_10,F200610,SNOW,4,10.0
F200610_SNOW4_20,F200610,SNOW,4,20.0
F200610_SNOW4_inf,F200610,SNOW,4,inf
F200610_VACUUM0_-20,F200610,VACUUM,0,-20.0
F200610_VACUUM0_-10,F200610,VACUUM,0,-10.0
F200610_VACUUM0_-5,F200610,VACUUM,0,-5.0
F200610_VACUUM0_0,F200610,VACUUM,0,0.0
F200610_VACUUM0_5,F200610,VACUUM,0,5.0
F200610_VACUUM0_10,F200610,VACUUM,0,10.0
F200610_VACUUM0_20,F200610,VACUUM,0,20.0
F200610_VACUUM0_inf,F200610,VACUUM,0,inf
F200610_VACUUM1_-20,F200610,VACUUM,1,-20.0
F200610_VACUUM1_-10,F200610,VACUUM,1,-10.0
F200610_VACUUM1_-5,F200610,VACUUM,1,-5.0
F200610_VACUUM1_0,F200610,VACUUM,1,0.0
F200610_VACUUM1_5,F200610,VACUUM,1,5.0
F200610_VACUUM1_10,F200610,VACUUM,1,10.0
F200610_VACUUM1_20,F200610,VACUUM,1,20.0
F200610_VACUUM1_inf,F200610,VACUUM,1,inf
F200610_VACUUM2_-20,F200610,VACUUM,2,-20.0
F200610_VACUUM2_-10,F200610,VACUUM,2,-10.0
F200610_VACUUM2_-5,F200610,VACUUM,2,-5.0
F200610_VACUUM2_0,F200610,VACUUM,2,0.0
F200610_VACUUM2_5,F200610,VACUUM,2,5.0
F200610_VACUUM2_10,F200610,VACUUM,2,10.0
F200610_VACUUM2_20,F200610,VACUUM,2,20.0
F200610_VACUUM2_inf,F200610,VACUUM,2,inf
F200610_VACUUM3_-20,F200610,VACUUM,3,-20.0
F200610_VACUUM3_-10,F200610,VACUUM,3,-10.0
F200610_VACUUM3_-5,F200610,VACUUM,3,-5.0
F200610_VACUUM3_0,F200610,VACUUM,3,0.0
F200610_VACUUM3_5,F200610,VACUUM,3,5.0
F200610_VACUUM3_10,F200610,VACUUM,3,10.0
F200610_VACUUM3_20,F200610,VACUUM,3,20.0
F200610_VACUUM3_inf,F200610,VACUUM,3,inf
F200610_VACUUM4_-20,F200610,VACUUM,4,-20.0
F200610_VACUUM4_-10,F200610,VACUUM,4,-10.0
F200610_VACUUM4_-5,F200610,VACUUM,4,-5.0
F200610_VACUUM4_0,F200610,VACUUM,4,0.0
F200610_VACUUM4_5,F200610,VACUUM,4,5.0
F200610_VACUUM4_10,F200610,VACUUM,4,10.0
F200610_VACUUM4_20,F200610,VACUUM,4,20.0
F200610_VACUUM4_inf,F200610,VACUUM,4,inf
F200610_WASHING0_-20,F200610,WASHING,0,-20.0
F200610_WASHING0_-10,F200610,WASHING,0,-10.0
F200610_WASHING0_-5,F200610,WASHING,0,-5.0
F200610_WASHING0_0,F200610,WASHING,0,0.0
F200610_WASHING0_5,F200610,WASHING,0,5.0
F200610_WASHING0_10,F200610,WASHING,0,10.0
F200610_WASHING0_20,F200610,WASHING,0,20.0
F200610_WASHING0_inf,F200610,WASHING,0,inf
F200610_WASHING1_-20,F200610,WASHING,1,-20.0
F200610_WASHING1_-10,F200610,WASHING,1,-10.0
F200610_WASHING1_-5,F200610,WASHING,1,-5.0
F200610_WASHING1_0,F200610,WASHING,1,0.0
F200610_WASHING1_5,F200610,WASHING,1,5.0
F200610_WASHING1_10,F200610,WASHING,1,10.0
F200610_WASHING1_20,F200610,WASHING,1,20.0
F200610_WASHING1_inf,F200610,WASHING,1,inf
F200610_WASHING2_-20,F200610,WASHING,2,-20.0
F200610_WASHING2_-10,F200610,WASHING,2,-10.0
F200610_WASHING2_-5,F200610,WASHING,2,-5.0
F200610_WASHING2_0,F200610,WASHING,2,0.0
F200610_WASHING2_5,F200610,WASHING,2,5.0
F200610_WASHING2_10,F200610,WASHING,2,10.0
F200610_WASHING2_20,F200610,WASHING,2,20.0
F200610_WASHING2_inf,F200610,WASHING,2,inf
F200610_WASHING3_-20,F200610,WASHING,3,-20.0
F200610_WASHING3_-10,F200610,WASHING,3,-10.0
F200610_WASHING3_-5,F200610,WASHING,3,-5.0
F200610_WASHING3_0,F200610,WASHING,3,0.0
F200610_WASHING3_5,F200610,WASHING,3,5.0
F200610_WASHING3_10,F200610,WASHING,3,10.0
F200610_WASHING3_20,F200610,WASHING,3,20.0
F200610_WASHING3_inf,F200610,WASHING,3,inf
F200610_WASHING4_-20,F200610,WASHING,4,-20.0
F200610_WASHING4_-10,F200610,WASHING,4,-10.0
F200610_WASHING4_-5,F200610,WASHING,4,-5.0
F200610_WASHING4_0,F200610,WASHING,4,0.0
F200610_WASHING4_5,F200610,WASHING,4,5.0
F200610_WASHING4_10,F200610,WASHING,4,10.0
F200610_WASHING4_20,F200610,WASHING,4,20.0
F200610_WASHING4_inf,F200610,WASHING,4,inf
F200701_SNOW0_-20,F200701,SNOW,0,-20.0
F200701_SNOW0_-10,F200701,SNOW,0,-10.0
F200701_SNOW0_-5,F200701,SNOW,0,-5.0
F200701_SNOW0_0,F200701,SNOW,0,0.0
F200701_SNOW0_5,F200701,SNOW,0,5.0
F200701_SNOW0_10,F200701,SNOW,0,10.0
F200701_SNOW0_20,F200701,SNOW,0,20.0
F200701_SNOW0_inf,F200701,SNOW,0,inf
F200701_SNOW1_-20,F200701,SNOW,1,-20.0
F200701_SNOW1_-10,F200701,SNOW,1,-10.0
F200701_SNOW1_-5,F200701,SNOW,1,-5.0
F200701_SNOW1_0,F200701,SNOW,1,0.0
F200701_SNOW1_5,F200701,SNOW,1,5.0
F200701_SNOW1_10,F200701,SNOW,1,10.0
F200701_SNOW1_20,F200701,SNOW,1,20.0
F200701_SNOW1_inf,F200701,SNOW,1,inf
F200701_SNOW2_-20,F200701,SNOW,2,-20.0
F200701_SNOW2_-10,F200701,SNOW,2,-10.0
F200701_SNOW2_-5,F200701,SNOW,2,-5.0
F200701_SNOW2_0,F200701,SNOW,2,0.0
F200701_SNOW2_5,F200701,SNOW,2,5.0
F200701_SNOW2_10,F200701,SNOW,2,10.0
F200701_SNOW2_20,F200701,SNOW,2,20.0
F200701_SNOW2_inf,F200701,SNOW,2,inf
F200701_SNOW3_-20,F200701,SNOW,3,-20.0
F200701_SNOW3_-10,F200701,SNOW,3,-10.0
F200701_SNOW3_-5,F200701,SNOW,3,-5.0
F200701_SNOW3_0,F200701,SNOW,3,0.0
F200701_SNOW3_5,F200701,SNOW,3,5.0
F200701_SNOW3_10,F200701,SNOW,3,10.0
F200701_SNOW3_20,F200701,SNOW,3,20.0
F200701_SNOW3_inf,F200701,SNOW,3,inf
F200701_SNOW4_-20,F200701,SNOW,4,-20.0
F200701_SNOW4_-10,F200701,SNOW,4,-10.0
F200701_SNOW4_-5,F200701,SNOW,4,-5.0
F200701_SNOW4_0,F200701,SNOW,4,0.0
F200701_SNOW4_5,F200701,SNOW,4,5.0
F200701_SNOW4_10,F200701,SNOW,4,10.0
F200701_SNOW4_20,F200701,SNOW,4,20.0
F200701_SNOW4_inf,F200701,SNOW,4,inf
F200701_VACUUM0_-20,F200701,VACUUM,0,-20.0
F200701_VACUUM0_-10,F200701,VACUUM,0,-10.0
F200701_VACUUM0_-5,F200701,VACUUM,0,-5.0
F200701_VACUUM0_0,F200701,VACUUM,0,0.0
F200701_VACUUM0_5,F200701,VACUUM,0,5.0
F200701_VACUUM0_10,F200701,VACUUM,0,10.0
F200701_VACUUM0_20,F200701,VACUUM,0,20.0
F200701_VACUUM0_inf,F200701,VACUUM,0,inf
F200701_VACUUM1_-20,F200701,VACUUM,1,-20.0
F200701_VACUUM1_-10,F200701,VACUUM,1,-10.0
F200701_VACUUM1_-5,F200701,VACUUM,1,-5.0
F200701_VACUUM1_0,F200701,VACUUM,1,0.0
F200701_VACUUM1_5,F200701,VACUUM,1,5.0
F200701_VACUUM1_10,F200701,VACUUM,1,10.0
F200701_VACUUM1_20,F200701,VACUUM,1,20.0
F200701_VACUUM1_inf,F200701,VACUUM,1,inf
F200701_VACUUM2_-20,F200701,VACUUM,2,-20.0
